entry_id,line_number,entry_date,timestamp,entity_id,cost_center_id,account_code,account_name,financial_statement,financial_class,entry_type,currency_code,amount_local,exchange_rate_to_usd,amount_usd,document_reference,description
GL-2024-00000375,1,2024-01-03,2024-01-03 14:56:26,ENT-01,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,USD,10118.31,1.0,10118.31,DOC-2401-188712,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-188712
GL-2024-00000375,2,2024-01-03,2024-01-03 14:56:26,ENT-01,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,10118.31,1.0,10118.31,DOC-2401-188712,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-188712
GL-2024-00000376,1,2024-01-03,2024-01-03 14:57:49,ENT-01,CC-400,6.3.01.01,"Gastos de Infraestructura Cloud (AWS, Databricks, Snowflake)",INCOME_STATEMENT,GASTOS,DEBIT,USD,23418.81,1.0,23418.81,DOC-2401-771571,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-771571"
GL-2024-00000376,2,2024-01-03,2024-01-03 14:57:49,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,23418.81,1.0,23418.81,DOC-2401-771571,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-771571"
GL-2024-00000377,1,2024-01-03,2024-01-03 15:10:33,ENT-04,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,VES,744436.81,0.027402661527488836,20399.55,DOC-2401-159087,Facturación suscripción anual SaaS cliente ref: DOC-2401-159087
GL-2024-00000377,2,2024-01-03,2024-01-03 15:10:33,ENT-04,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,VES,744436.81,0.027402661527488836,20399.55,DOC-2401-159087,Facturación suscripción anual SaaS cliente ref: DOC-2401-159087
GL-2024-00000378,1,2024-01-03,2024-01-03 15:49:25,ENT-01,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,USD,16767.56,1.0,16767.56,DOC-2401-319112,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-319112
GL-2024-00000378,2,2024-01-03,2024-01-03 15:49:25,ENT-01,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,USD,16767.56,1.0,16767.56,DOC-2401-319112,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-319112
GL-2024-00000379,1,2024-01-03,2024-01-03 15:49:58,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,13932.53,1.0,13932.53,DOC-2401-155114,Facturación suscripción anual SaaS cliente ref: DOC-2401-155114
GL-2024-00000379,2,2024-01-03,2024-01-03 15:49:58,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,13932.53,1.0,13932.53,DOC-2401-155114,Facturación suscripción anual SaaS cliente ref: DOC-2401-155114
GL-2024-00000380,1,2024-01-03,2024-01-03 15:51:17,ENT-03,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,COP,120283103.91,0.0002535492434897164,30497.69,DOC-2401-755716,Liquidación y cobro de factura por transferencia ref: DOC-2401-755716
GL-2024-00000380,2,2024-01-03,2024-01-03 15:51:17,ENT-03,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,COP,120283103.91,0.0002535492434897164,30497.69,DOC-2401-755716,Liquidación y cobro de factura por transferencia ref: DOC-2401-755716
GL-2024-00000381,1,2024-01-03,2024-01-03 15:53:02,ENT-02,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,EUR,21905.29,1.080030368338641,23658.38,DOC-2401-862479,Facturación suscripción anual SaaS cliente ref: DOC-2401-862479
GL-2024-00000381,2,2024-01-03,2024-01-03 15:53:02,ENT-02,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,21905.29,1.080030368338641,23658.38,DOC-2401-862479,Facturación suscripción anual SaaS cliente ref: DOC-2401-862479
GL-2024-00000382,1,2024-01-03,2024-01-03 15:58:24,ENT-04,CC-100,6.1.02.01,Gastos de Alquiler de Oficinas y Co-Working,INCOME_STATEMENT,GASTOS,DEBIT,VES,436210.55,0.027402661527488836,11953.33,DOC-2401-657246,Cuota mensual de arrendamiento y servicios de oficinas ref: DOC-2401-657246
GL-2024-00000382,2,2024-01-03,2024-01-03 15:58:24,ENT-04,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,VES,436210.55,0.027402661527488836,11953.33,DOC-2401-657246,Cuota mensual de arrendamiento y servicios de oficinas ref: DOC-2401-657246
GL-2024-00000383,1,2024-01-03,2024-01-03 16:01:12,ENT-03,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,COP,155858915.04,0.0002535492434897164,39517.91,DOC-2401-523801,Liquidación y cobro de factura por transferencia ref: DOC-2401-523801
GL-2024-00000383,2,2024-01-03,2024-01-03 16:01:12,ENT-03,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,COP,155858915.04,0.0002535492434897164,39517.91,DOC-2401-523801,Liquidación y cobro de factura por transferencia ref: DOC-2401-523801
GL-2024-00000384,1,2024-01-03,2024-01-03 16:07:35,ENT-02,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,37207.9,1.080030368338641,40185.66,DOC-2401-726459,Liquidación y cobro de factura por transferencia ref: DOC-2401-726459
GL-2024-00000384,2,2024-01-03,2024-01-03 16:07:35,ENT-02,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,EUR,37207.9,1.080030368338641,40185.66,DOC-2401-726459,Liquidación y cobro de factura por transferencia ref: DOC-2401-726459
GL-2024-00000385,1,2024-01-03,2024-01-03 16:07:52,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,98834.99,1.0,98834.99,DOC-2401-725021,Dispersión de nómina y cargas laborales ref: DOC-2401-725021
GL-2024-00000385,2,2024-01-03,2024-01-03 16:07:52,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,98834.99,1.0,98834.99,DOC-2401-725021,Dispersión de nómina y cargas laborales ref: DOC-2401-725021
GL-2024-00000386,1,2024-01-03,2024-01-03 16:36:21,ENT-04,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,VES,1108367.88,0.027402661527488836,30372.23,DOC-2401-716513,Facturación suscripción anual SaaS cliente ref: DOC-2401-716513
GL-2024-00000386,2,2024-01-03,2024-01-03 16:36:21,ENT-04,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,VES,1108367.88,0.027402661527488836,30372.23,DOC-2401-716513,Facturación suscripción anual SaaS cliente ref: DOC-2401-716513
GL-2024-00000387,1,2024-01-03,2024-01-03 16:46:06,ENT-03,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,COP,221170922.18,0.0002535492434897164,56077.72,DOC-2401-124671,Dispersión de nómina y cargas laborales ref: DOC-2401-124671
GL-2024-00000387,2,2024-01-03,2024-01-03 16:46:06,ENT-03,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,COP,221170922.18,0.0002535492434897164,56077.72,DOC-2401-124671,Dispersión de nómina y cargas laborales ref: DOC-2401-124671
GL-2024-00000388,1,2024-01-03,2024-01-03 17:23:18,ENT-04,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,VES,648830.04,0.027402661527488836,17779.67,DOC-2401-857969,Liquidación y cobro de factura por transferencia ref: DOC-2401-857969
GL-2024-00000388,2,2024-01-03,2024-01-03 17:23:18,ENT-04,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,VES,648830.04,0.027402661527488836,17779.67,DOC-2401-857969,Liquidación y cobro de factura por transferencia ref: DOC-2401-857969
GL-2024-00000389,1,2024-01-03,2024-01-03 17:27:45,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,24069.94,1.0,24069.94,DOC-2401-694034,Facturación suscripción anual SaaS cliente ref: DOC-2401-694034
GL-2024-00000389,2,2024-01-03,2024-01-03 17:27:45,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,24069.94,1.0,24069.94,DOC-2401-694034,Facturación suscripción anual SaaS cliente ref: DOC-2401-694034
GL-2024-00000390,1,2024-01-03,2024-01-03 17:36:31,ENT-03,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,COP,57254834.6,0.0002535492434897164,14516.92,DOC-2401-103544,Liquidación y cobro de factura por transferencia ref: DOC-2401-103544
GL-2024-00000390,2,2024-01-03,2024-01-03 17:36:31,ENT-03,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,COP,57254834.6,0.0002535492434897164,14516.92,DOC-2401-103544,Liquidación y cobro de factura por transferencia ref: DOC-2401-103544
GL-2024-00000391,1,2024-01-03,2024-01-03 17:36:43,ENT-02,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,19970.33,1.080030368338641,21568.56,DOC-2401-377527,Servicios profesionales de ingeniería y datos ref: DOC-2401-377527
GL-2024-00000391,2,2024-01-03,2024-01-03 17:36:43,ENT-02,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,19970.33,1.080030368338641,21568.56,DOC-2401-377527,Servicios profesionales de ingeniería y datos ref: DOC-2401-377527
GL-2024-00000392,1,2024-01-03,2024-01-03 17:50:29,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,38139.08,1.0,38139.08,DOC-2401-892115,Liquidación y cobro de factura por transferencia ref: DOC-2401-892115
GL-2024-00000392,2,2024-01-03,2024-01-03 17:50:29,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,38139.08,1.0,38139.08,DOC-2401-892115,Liquidación y cobro de factura por transferencia ref: DOC-2401-892115
GL-2024-00000393,1,2024-01-03,2024-01-03 17:57:48,ENT-02,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,EUR,4679.28,1.080030368338641,5053.76,DOC-2401-164686,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-164686
GL-2024-00000393,2,2024-01-03,2024-01-03 17:57:48,ENT-02,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,EUR,4679.28,1.080030368338641,5053.76,DOC-2401-164686,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-164686
GL-2024-00000394,1,2024-01-03,2024-01-03 18:01:46,ENT-02,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,35856.78,1.080030368338641,38726.41,DOC-2401-282424,Liquidación y cobro de factura por transferencia ref: DOC-2401-282424
GL-2024-00000394,2,2024-01-03,2024-01-03 18:01:46,ENT-02,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,EUR,35856.78,1.080030368338641,38726.41,DOC-2401-282424,Liquidación y cobro de factura por transferencia ref: DOC-2401-282424
GL-2024-00000395,1,2024-01-03,2024-01-03 18:04:26,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,5231.1,1.0,5231.1,DOC-2401-105566,Servicios profesionales de ingeniería y datos ref: DOC-2401-105566
GL-2024-00000395,2,2024-01-03,2024-01-03 18:04:26,ENT-01,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,USD,5231.1,1.0,5231.1,DOC-2401-105566,Servicios profesionales de ingeniería y datos ref: DOC-2401-105566
GL-2024-00000396,1,2024-01-03,2024-01-03 18:20:07,ENT-02,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,EUR,15888.64,1.080030368338641,17160.21,DOC-2401-210120,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-210120
GL-2024-00000396,2,2024-01-03,2024-01-03 18:20:07,ENT-02,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,15888.64,1.080030368338641,17160.21,DOC-2401-210120,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-210120
GL-2024-00000397,1,2024-01-03,2024-01-03 18:29:48,ENT-03,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,COP,8227435.32,0.0002535492434897164,2086.06,DOC-2401-637940,Liquidación y cobro de factura por transferencia ref: DOC-2401-637940
GL-2024-00000397,2,2024-01-03,2024-01-03 18:29:48,ENT-03,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,COP,8227435.32,0.0002535492434897164,2086.06,DOC-2401-637940,Liquidación y cobro de factura por transferencia ref: DOC-2401-637940
GL-2024-00000398,1,2024-01-03,2024-01-03 18:32:20,ENT-01,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,USD,2041.73,1.0,2041.73,DOC-2401-146163,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-146163
GL-2024-00000398,2,2024-01-03,2024-01-03 18:32:20,ENT-01,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,2041.73,1.0,2041.73,DOC-2401-146163,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-146163
GL-2024-00000399,1,2024-01-03,2024-01-03 18:32:52,ENT-02,CC-100,6.1.02.01,Gastos de Alquiler de Oficinas y Co-Working,INCOME_STATEMENT,GASTOS,DEBIT,EUR,12037.66,1.080030368338641,13001.04,DOC-2401-557333,Cuota mensual de arrendamiento y servicios de oficinas ref: DOC-2401-557333
GL-2024-00000399,2,2024-01-03,2024-01-03 18:32:52,ENT-02,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,12037.66,1.080030368338641,13001.04,DOC-2401-557333,Cuota mensual de arrendamiento y servicios de oficinas ref: DOC-2401-557333
GL-2024-00000400,1,2024-01-03,2024-01-03 18:49:45,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,31030.48,1.0,31030.48,DOC-2401-715557,Dispersión de nómina y cargas laborales ref: DOC-2401-715557
GL-2024-00000400,2,2024-01-03,2024-01-03 18:49:45,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,31030.48,1.0,31030.48,DOC-2401-715557,Dispersión de nómina y cargas laborales ref: DOC-2401-715557
GL-2024-00000401,1,2024-01-03,2024-01-03 18:55:38,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,41423.03,1.0,41423.03,DOC-2401-345355,Dispersión de nómina y cargas laborales ref: DOC-2401-345355
GL-2024-00000401,2,2024-01-03,2024-01-03 18:55:38,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,41423.03,1.0,41423.03,DOC-2401-345355,Dispersión de nómina y cargas laborales ref: DOC-2401-345355
GL-2024-00000402,1,2024-01-03,2024-01-03 18:58:42,ENT-04,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,VES,201077.18,0.027402661527488836,5510.05,DOC-2401-163775,Facturación suscripción anual SaaS cliente ref: DOC-2401-163775
GL-2024-00000402,2,2024-01-03,2024-01-03 18:58:42,ENT-04,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,VES,201077.18,0.027402661527488836,5510.05,DOC-2401-163775,Facturación suscripción anual SaaS cliente ref: DOC-2401-163775
GL-2024-00000403,1,2024-01-03,2024-01-03 19:00:26,ENT-03,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,COP,44865840.83,0.0002535492434897164,11375.7,DOC-2401-704885,Servicios profesionales de ingeniería y datos ref: DOC-2401-704885
GL-2024-00000403,2,2024-01-03,2024-01-03 19:00:26,ENT-03,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,COP,44865840.83,0.0002535492434897164,11375.7,DOC-2401-704885,Servicios profesionales de ingeniería y datos ref: DOC-2401-704885
GL-2024-00000404,1,2024-01-03,2024-01-03 19:13:58,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,38991.78,1.0,38991.78,DOC-2401-839695,Liquidación y cobro de factura por transferencia ref: DOC-2401-839695
GL-2024-00000404,2,2024-01-03,2024-01-03 19:13:58,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,38991.78,1.0,38991.78,DOC-2401-839695,Liquidación y cobro de factura por transferencia ref: DOC-2401-839695
GL-2024-00000405,1,2024-01-03,2024-01-03 19:15:09,ENT-04,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,VES,703844.41,0.027402661527488836,19287.21,DOC-2401-124379,Liquidación y cobro de factura por transferencia ref: DOC-2401-124379
GL-2024-00000405,2,2024-01-03,2024-01-03 19:15:09,ENT-04,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,VES,703844.41,0.027402661527488836,19287.21,DOC-2401-124379,Liquidación y cobro de factura por transferencia ref: DOC-2401-124379
GL-2024-00000406,1,2024-01-03,2024-01-03 19:20:35,ENT-03,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,COP,75508409.08,0.0002535492434897164,19145.1,DOC-2401-890005,Facturación suscripción anual SaaS cliente ref: DOC-2401-890005
GL-2024-00000406,2,2024-01-03,2024-01-03 19:20:35,ENT-03,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,COP,75508409.08,0.0002535492434897164,19145.1,DOC-2401-890005,Facturación suscripción anual SaaS cliente ref: DOC-2401-890005
GL-2024-00000407,1,2024-01-03,2024-01-03 19:23:51,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,38486.21,1.0,38486.21,DOC-2401-217422,Facturación suscripción anual SaaS cliente ref: DOC-2401-217422
GL-2024-00000407,2,2024-01-03,2024-01-03 19:23:51,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,38486.21,1.0,38486.21,DOC-2401-217422,Facturación suscripción anual SaaS cliente ref: DOC-2401-217422
GL-2024-00000408,1,2024-01-03,2024-01-03 19:32:12,ENT-03,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,COP,102798768.56,0.0002535492434897164,26064.55,DOC-2401-296766,Facturación suscripción anual SaaS cliente ref: DOC-2401-296766
GL-2024-00000408,2,2024-01-03,2024-01-03 19:32:12,ENT-03,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,COP,102798768.56,0.0002535492434897164,26064.55,DOC-2401-296766,Facturación suscripción anual SaaS cliente ref: DOC-2401-296766
GL-2024-00000409,1,2024-01-03,2024-01-03 19:49:49,ENT-01,CC-400,6.3.01.01,"Gastos de Infraestructura Cloud (AWS, Databricks, Snowflake)",INCOME_STATEMENT,GASTOS,DEBIT,USD,29516.31,1.0,29516.31,DOC-2401-145919,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-145919"
GL-2024-00000409,2,2024-01-03,2024-01-03 19:49:49,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,29516.31,1.0,29516.31,DOC-2401-145919,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-145919"
GL-2024-00000410,1,2024-01-03,2024-01-03 19:59:36,ENT-04,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,VES,902754.65,0.027402661527488836,24737.88,DOC-2401-552209,Servicios profesionales de ingeniería y datos ref: DOC-2401-552209
GL-2024-00000410,2,2024-01-03,2024-01-03 19:59:36,ENT-04,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,VES,902754.65,0.027402661527488836,24737.88,DOC-2401-552209,Servicios profesionales de ingeniería y datos ref: DOC-2401-552209
GL-2024-00000411,1,2024-01-03,2024-01-03 20:06:41,ENT-02,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,26408.27,1.080030368338641,28521.73,DOC-2401-695666,Liquidación y cobro de factura por transferencia ref: DOC-2401-695666
GL-2024-00000411,2,2024-01-03,2024-01-03 20:06:41,ENT-02,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,EUR,26408.27,1.080030368338641,28521.73,DOC-2401-695666,Liquidación y cobro de factura por transferencia ref: DOC-2401-695666
GL-2024-00000412,1,2024-01-03,2024-01-03 20:18:32,ENT-02,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,EUR,2814.85,1.080030368338641,3040.12,DOC-2401-759226,Facturación suscripción anual SaaS cliente ref: DOC-2401-759226
GL-2024-00000412,2,2024-01-03,2024-01-03 20:18:32,ENT-02,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,2814.85,1.080030368338641,3040.12,DOC-2401-759226,Facturación suscripción anual SaaS cliente ref: DOC-2401-759226
GL-2024-00000413,1,2024-01-03,2024-01-03 20:21:00,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,26381.37,1.0,26381.37,DOC-2401-793154,Facturación suscripción anual SaaS cliente ref: DOC-2401-793154
GL-2024-00000413,2,2024-01-03,2024-01-03 20:21:00,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,26381.37,1.0,26381.37,DOC-2401-793154,Facturación suscripción anual SaaS cliente ref: DOC-2401-793154
GL-2024-00000414,1,2024-01-03,2024-01-03 20:35:51,ENT-04,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,VES,916201.51,0.027402661527488836,25106.36,DOC-2401-183097,Pago electrónico a proveedor de hardware ref: DOC-2401-183097
GL-2024-00000414,2,2024-01-03,2024-01-03 20:35:51,ENT-04,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,VES,916201.51,0.027402661527488836,25106.36,DOC-2401-183097,Pago electrónico a proveedor de hardware ref: DOC-2401-183097
GL-2024-00000415,1,2024-01-03,2024-01-03 20:46:46,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,64133.62,1.0,64133.62,DOC-2401-947529,Dispersión de nómina y cargas laborales ref: DOC-2401-947529
GL-2024-00000415,2,2024-01-03,2024-01-03 20:46:46,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,64133.62,1.0,64133.62,DOC-2401-947529,Dispersión de nómina y cargas laborales ref: DOC-2401-947529
GL-2024-00000416,1,2024-01-03,2024-01-03 20:51:55,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,36881.85,1.0,36881.85,DOC-2401-198580,Liquidación y cobro de factura por transferencia ref: DOC-2401-198580
GL-2024-00000416,2,2024-01-03,2024-01-03 20:51:55,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,36881.85,1.0,36881.85,DOC-2401-198580,Liquidación y cobro de factura por transferencia ref: DOC-2401-198580
GL-2024-00000417,1,2024-01-03,2024-01-03 20:59:53,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,8087.19,1.0,8087.19,DOC-2401-206572,Servicios profesionales de ingeniería y datos ref: DOC-2401-206572
GL-2024-00000417,2,2024-01-03,2024-01-03 20:59:53,ENT-01,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,USD,8087.19,1.0,8087.19,DOC-2401-206572,Servicios profesionales de ingeniería y datos ref: DOC-2401-206572
GL-2024-00000418,1,2024-01-03,2024-01-03 21:11:25,ENT-03,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,COP,169808591.84,0.0002535492434897164,43054.84,DOC-2401-700670,Pago electrónico a proveedor de hardware ref: DOC-2401-700670
GL-2024-00000418,2,2024-01-03,2024-01-03 21:11:25,ENT-03,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,COP,169808591.84,0.0002535492434897164,43054.84,DOC-2401-700670,Pago electrónico a proveedor de hardware ref: DOC-2401-700670
GL-2024-00000419,1,2024-01-03,2024-01-03 21:18:34,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,21743.06,1.0,21743.06,DOC-2401-615750,Liquidación y cobro de factura por transferencia ref: DOC-2401-615750
GL-2024-00000419,2,2024-01-03,2024-01-03 21:18:34,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,21743.06,1.0,21743.06,DOC-2401-615750,Liquidación y cobro de factura por transferencia ref: DOC-2401-615750
